CUE, TARGET, NORMED?, #G, #P, FSG
MAYOR, CHIEF, YES,148,3,0.02
MAYOR, OFFICE, YES,148,3,0.02
MAYOR, PERSON, YES,148,3,0.02
MAYOR, POWER, YES,148,3,0.02
MAYOR, COUNCIL, NO,148,2,0.014
MAYOR, CROOKED, YES,148,2,0.014
MAYOR, PRESIDENT, YES,148,2,0.014
MAYOR, RIBBON, YES,148,2,0.014
MAZE, MOUSE, YES,127,26,0.205
MAZE, PUZZLE, YES,127,23,0.181
MAZE, RAT, YES,127,13,0.102
MAZE, LOST, YES,127,10,0.079
MAZE, CONFUSE, YES,127,6,0.047
MAZE, CONFUSION, YES,127,6,0.047
MAZE, GAME, YES,127,5,0.039
MAZE, EXPERIMENT, YES,127,2,0.016
MAZE, FUN, YES,127,2,0.016
MAZE, LABYRINTH, YES,127,2,0.016
MAZE, PROBLEM, YES,127,2,0.016
MAZE, TRAP, YES,127,2,0.016
MAZE, TUNNEL, YES,127,2,0.016
MCDONALD'S, HAMBURGER, YES,149,47,0.315
MCDONALD'S, FOOD, YES,149,31,0.208
MCDONALD'S, FRIES, YES,149,17,0.114
MCDONALD'S, BIG MAC, NO,149,13,0.087
MCDONALD'S, BURGER KING, NO,149,8,0.054
MCDONALD'S, GREASY, NO,149,5,0.034
MCDONALD'S, FAT, YES,149,4,0.027
MCDONALD'S, GROSS, YES,149,3,0.02
MCDONALD'S, FAST, YES,149,2,0.013
MCDONALD'S, JUNK, YES,149,2,0.013
MCDONALD'S, YUCK, YES,149,2,0.013
ME, YOU, YES,150,75,0.5
ME, MYSELF, NO,150,11,0.073
ME, I, YES,150,10,0.067
ME, GREAT, YES,150,3,0.02
ME, BEAUTIFUL, YES,150,2,0.013
ME, GIRL, YES,150,2,0.013
ME, NICE, YES,150,2,0.013
ME, SELF, YES,150,2,0.013
ME, STUDENT, YES,150,2,0.013
ME, TIRED, YES,150,2,0.013
ME, UNIQUE, YES,150,2,0.013
ME, WEIRD, YES,150,2,0.013
MEADOW, FIELD, YES,144,43,0.299
MEADOW, GRASS, YES,144,32,0.219
MEADOW, FLOWER, YES,144,15,0.103
MEADOW, GREEN, YES,144,4,0.027
MEADOW, LAND, YES,144,4,0.027
MEADOW, POND, YES,144,4,0.027
MEADOW, COW, YES,144,2,0.014
MEADOW, FOREST, YES,144,2,0.014
MEADOW, LAWN, YES,144,2,0.014
MEADOW, PASTURE, YES,144,2,0.014
MEADOW, PRAIRIE, YES,144,2,0.014
MEADOW, SHEEP, YES,144,2,0.014
MEADOW, SUN, YES,144,2,0.014
MEADOW, TREE, YES,144,2,0.014
MEADOW, VALLEY, YES,144,2,0.014
MEADOW, WEED, YES,144,2,0.014
MEAL, FOOD, YES,127,62,0.488
MEAL, DINNER, YES,127,27,0.213
MEAL, EAT, YES,127,8,0.063
MEAL, LUNCH, YES,127,8,0.063
MEAL, SUPPER, YES,127,8,0.063
MEAL, TICKET, YES,127,2,0.016
MEAN, NICE, YES,145,30,0.207
MEAN, NASTY, YES,145,15,0.103
MEAN, ANGRY, YES,145,13,0.09
MEAN, CRUEL, YES,145,6,0.041
MEAN, TOUGH, YES,145,6,0.041
MEAN, KIND, YES,145,4,0.028
MEAN, UGLY, YES,145,4,0.028
MEAN, AVERAGE, YES,145,3,0.021
MEAN, BAD, YES,145,3,0.021
MEAN, BULLY, YES,145,3,0.021
MEAN, EVIL, YES,145,3,0.021
MEAN, GRUMPY, NO,145,3,0.021
MEAN, DOG, YES,145,2,0.014
MEAN, MAD, YES,145,2,0.014
MEAN, ROTTEN, YES,145,2,0.014
MEAN, SAY, YES,145,2,0.014
MEAN, WAY, YES,145,2,0.014
MEAN, YES, YES,145,2,0.014
MEANING, DEFINITION, YES,148,40,0.27
MEANING, PURPOSE, YES,148,21,0.142
MEANING, WORD, YES,148,13,0.088
MEANING, REASON, YES,148,9,0.061
MEANING, ANSWER, YES,148,6,0.041
MEANING, LIFE, YES,148,4,0.027
MEANING, UNDERSTAND, YES,148,4,0.027
MEANING, DEFINE, YES,148,3,0.02
MEANING, NOTHING, YES,148,3,0.02
MEANING, WHY, YES,148,3,0.02
MEANING, DICTIONARY, YES,148,2,0.014
MEANING, INTENT, YES,148,2,0.014
MEANING, KNOWLEDGE, YES,148,2,0.014
MEANING, NONSENSE, YES,148,2,0.014
MEANING, POINT, YES,148,2,0.014
MEANING, SENSE, YES,148,2,0.014
MEANING, SYMBOLISM, NO,148,2,0.014
MEANING, THOUGHT, YES,148,2,0.014
MEANING, VALUE, YES,148,2,0.014
MEANINGFUL, RELATIONSHIP, YES,151,16,0.106
MEANINGFUL, IMPORTANT, YES,151,11,0.073
MEANINGFUL, SENTIMENTAL, NO,151,8,0.053
MEANINGFUL, LOVE, YES,151,7,0.046
MEANINGFUL, SPECIAL, YES,151,7,0.046
MEANINGFUL, SINCERE, YES,151,5,0.033
MEANINGFUL, LIFE, YES,151,4,0.026
MEANINGFUL, THOUGHTFUL, NO,151,4,0.026
MEANINGFUL, TRUE, YES,151,4,0.026
MEANINGFUL, WORTHY, NO,151,4,0.026
MEANINGFUL, CARE, YES,151,3,0.02
MEANINGFUL, GOOD, YES,151,3,0.02
MEANINGFUL, NOTHING, YES,151,3,0.02
MEANINGFUL, SMART, YES,151,3,0.02
MEANINGFUL, ANSWER, YES,151,2,0.013
MEANINGFUL, DEEP, YES,151,2,0.013
MEANINGFUL, MEANINGLESS, NO,151,2,0.013
MEANINGFUL, PURPOSE, YES,151,2,0.013
MEANINGFUL, REAL, YES,151,2,0.013
MEANINGFUL, SOMETHING, YES,151,2,0.013
MEANINGFUL, TRUTH, YES,151,2,0.013
MEANINGFUL, WORDS, YES,151,2,0.013
MEANS, WAYS, NO,148,37,0.25
MEANS, ENDS, NO,148,11,0.074
MEANS, MONEY, YES,148,11,0.074
MEANS, ABILITY, YES,148,8,0.054
MEANS, DEFINE, YES,148,4,0.027
MEANS, EXTREMES, NO,148,4,0.027
MEANS, SAYS, NO,148,4,0.027
MEANS, AVERAGE, YES,148,3,0.02
MEANS, HOW, YES,148,2,0.014
MEANS, INTENTION, NO,148,2,0.014
MEANS, IS, NO,148,2,0.014
MEANS, NOTHING, YES,148,2,0.014
MEANS, SAME, YES,148,2,0.014
MEASURE, CUP, YES,148,26,0.176
MEASURE, RULER, YES,148,25,0.169
MEASURE, LENGTH, YES,148,17,0.115
MEASURE, STICK, YES,148,7,0.047
MEASURE, TAPE, YES,148,6,0.041
MEASURE, CALCULATE, YES,148,4,0.027
MEASURE, AMOUNT, YES,148,3,0.02
MEASURE, DISTANCE, YES,148,3,0.02
MEASURE, HEIGHT, YES,148,3,0.02
MEASURE, INCH, YES,148,3,0.02
MEASURE, WEIGH, YES,148,3,0.02
MEASURE, COOK, YES,148,2,0.014
MEASURE, COUNT, YES,148,2,0.014
MEASURE, ESTIMATE, YES,148,2,0.014
MEASURE, FEET, YES,148,2,0.014
MEASURE, INCREMENT, NO,148,2,0.014
MEASURE, OUNCE, YES,148,2,0.014
MEASURE, RULE, YES,148,2,0.014
MEASURE, SCALE, YES,148,2,0.014
MEASURE, SIZE, YES,148,2,0.014
MEASURE, SPOON, YES,148,2,0.014
MEASURE, SUGAR, YES,148,2,0.014
MEASURE, TIME, YES,148,2,0.014
MEASUREMENT, RULER, YES,138,18,0.13
MEASUREMENT, INCH, YES,138,14,0.101
MEASUREMENT, LENGTH, YES,138,8,0.058
MEASUREMENT, METER, YES,138,8,0.058
MEASUREMENT, HEIGHT, YES,138,7,0.051
MEASUREMENT, WAIST, YES,138,7,0.051
MEASUREMENT, SCALE, YES,138,5,0.036
MEASUREMENT, SIZE, YES,138,5,0.036
MEASUREMENT, CUP, YES,138,4,0.029
MEASUREMENT, TAPE, YES,138,4,0.029
MEASUREMENT, YARD, YES,138,4,0.029
MEASUREMENT, BODY, YES,138,3,0.022
MEASUREMENT, FOOT, YES,138,3,0.022
MEASUREMENT, OUNCE, YES,138,3,0.022
MEASUREMENT, TIME, YES,138,3,0.022
MEASUREMENT, WEIGHT, YES,138,3,0.022
MEASUREMENT, ACCURATE, YES,138,2,0.014
MEASUREMENT, CHEMISTRY, YES,138,2,0.014
MEASUREMENT, FOOD, YES,138,2,0.014
MEASUREMENT, MATH, YES,138,2,0.014
MEASUREMENT, METRIC, YES,138,2,0.014
MEASUREMENT, NUMBER, YES,138,2,0.014
MEASUREMENT, QUANTITY, YES,138,2,0.014
MEAT, STEAK, YES,149,27,0.181
MEAT, COW, YES,149,15,0.101
MEAT, FOOD, YES,149,14,0.094
MEAT, VEGETABLES, YES,149,11,0.074
MEAT, CHICKEN, YES,149,10,0.067
MEAT, BEEF, YES,149,9,0.06
MEAT, EAT, YES,149,7,0.047
MEAT, LOAF, YES,149,7,0.047
MEAT, POTATO, YES,149,6,0.04
MEAT, FISH, YES,149,5,0.034
MEAT, RED, YES,149,5,0.034
MEAT, HAM, YES,149,3,0.02
MEAT, HAMBURGER, YES,149,3,0.02
MEAT, MARKET, YES,149,3,0.02
MEAT, BLOOD, YES,149,2,0.013
MEAT, MURDER, YES,149,2,0.013
MEAT, RAW, YES,149,2,0.013
MEATBALLS, SPAGHETTI, YES,154,104,0.675
MEATBALLS, SAUCE, YES,154,7,0.045
MEATBALLS, FOOD, YES,154,4,0.026
MEATBALLS, MOVIE, YES,154,4,0.026
MEATBALLS, PASTA, YES,154,3,0.019
MEATBALLS, SANDWICH, YES,154,3,0.019
MEATBALLS, SUB, YES,154,3,0.019
MEATBALLS, BEEF, YES,154,2,0.013
MEATBALLS, ITALIAN, YES,154,2,0.013
MEATBALLS, MEAT, YES,154,2,0.013
MEATBALLS, YUMMY, YES,154,2,0.013
MECHANIC, CAR, YES,146,63,0.432
MECHANIC, GREASE, YES,146,14,0.096
MECHANIC, FIX, YES,146,9,0.062
MECHANIC, DIRTY, YES,146,7,0.048
MECHANIC, AUTO, YES,146,6,0.041
MECHANIC, WORKER, YES,146,6,0.041
MECHANIC, TOOL, YES,146,5,0.034
MECHANIC, ENGINEER, YES,146,3,0.021
MECHANIC, REPAIR, YES,146,3,0.021
MECHANIC, ENGINE, YES,146,2,0.014
MECHANIC, JOB, YES,146,2,0.014
MECHANIC, MACHINE, YES,146,2,0.014
MECHANIC, OIL, YES,146,2,0.014
MECHANIC, WRENCH, YES,146,2,0.014
MECHANICAL, CAR, YES,140,36,0.257
MECHANICAL, MACHINE, YES,140,21,0.15
MECHANICAL, ENGINEER, YES,140,16,0.114
MECHANICAL, ENGINE, YES,140,5,0.036
MECHANICAL, ELECTRIC, YES,140,4,0.029
MECHANICAL, FIX, YES,140,4,0.029
MECHANICAL, GREASE, YES,140,4,0.029
MECHANICAL, ROBOT, YES,140,4,0.029
MECHANICAL, TECHNICIAN, YES,140,4,0.029
MECHANICAL, FATHER, YES,140,3,0.021
MECHANICAL, METAL, YES,140,3,0.021
MECHANICAL, DIFFICULT, YES,140,2,0.014
MECHANICAL, ERROR, YES,140,2,0.014
MECHANICAL, FAILURE, YES,140,2,0.014
MECHANICAL, MONEY, YES,140,2,0.014
MECHANICAL, PENCIL, YES,140,2,0.014
MECHANICAL, PROBLEM, YES,140,2,0.014
MECHANICAL, WORK, YES,140,2,0.014
MECHANICAL, WRENCH, YES,140,2,0.014
MEDAL, GOLD, YES,147,31,0.211
MEDAL, AWARD, YES,147,25,0.17
MEDAL, HONOR, YES,147,23,0.156
MEDAL, WIN, YES,147,12,0.082
MEDAL, WINNER, YES,147,7,0.048
MEDAL, REWARD, YES,147,6,0.041
MEDAL, PRIZE, YES,147,4,0.027
MEDAL, TIN, YES,147,4,0.027
MEDAL, BRONZE, YES,147,3,0.02
MEDAL, OLYMPICS, YES,147,3,0.02
MEDAL, ARMY, YES,147,2,0.014
MEDAL, CHAMPION, YES,147,2,0.014
MEDAL, PIN, YES,147,2,0.014
MEDAL, SILVER, YES,147,2,0.014
MEDIA, TELEVISION, YES,148,47,0.318
MEDIA, NEWS, YES,148,41,0.277
MEDIA, NEWSPAPER, YES,148,5,0.034
MEDIA, CAMERA, YES,148,4,0.027
MEDIA, LIBRARY, YES,148,4,0.027
MEDIA, PRESS, YES,148,4,0.027
MEDIA, REPORTER, NO,148,3,0.02
MEDIA, BIAS, YES,148,2,0.014
MEDIA, CENTER, YES,148,2,0.014
MEDIA, LIES, NO,148,2,0.014
MEDIA, PAPER, YES,148,2,0.014
MEDIA, PLAY, YES,148,2,0.014
MEDIA, PUBLIC, YES,148,2,0.014
MEDIA, RADIO, YES,148,2,0.014
MEDIA, SOCIETY, YES,148,2,0.014
MEDICAL, DOCTOR, YES,153,79,0.516
MEDICAL, HOSPITAL, YES,153,10,0.065
MEDICAL, ATTENTION, YES,153,4,0.026
MEDICAL, NURSE, YES,153,4,0.026
MEDICAL, SCIENCE, YES,153,3,0.02
MEDICAL, SICK, YES,153,3,0.02
MEDICAL, ALERT, YES,153,2,0.013
MEDICAL, CENTER, YES,153,2,0.013
MEDICAL, DRUGS, YES,153,2,0.013
MEDICAL, HEAL, YES,153,2,0.013
MEDICAL, MEDICINE, YES,153,2,0.013
MEDICAL, PROFESSION, YES,153,2,0.013
MEDICATION, DRUGS, YES,147,25,0.17
MEDICATION, PILL, YES,147,23,0.156
MEDICATION, PRESCRIPTION, YES,147,19,0.129
MEDICATION, SICK, YES,147,17,0.116
MEDICATION, DOCTOR, YES,147,14,0.095
MEDICATION, MEDICINE, YES,147,9,0.061
MEDICATION, ASPIRIN, YES,147,4,0.027
MEDICATION, ILLNESS, YES,147,3,0.02
MEDICATION, CURE, YES,147,2,0.014
MEDICATION, HEALTH, YES,147,2,0.014
MEDICATION, HELPFUL, YES,147,2,0.014
MEDICATION, HOSPITAL, YES,147,2,0.014
MEDICATION, PENICILLIN, NO,147,2,0.014
MEDICATION, SHOT, YES,147,2,0.014
MEDICINE, SICK, YES,184,35,0.19
MEDICINE, DOCTOR, YES,184,28,0.152
MEDICINE, PILL, YES,184,11,0.06
MEDICINE, CURE, YES,184,9,0.049
MEDICINE, ASPIRIN, YES,184,6,0.033
MEDICINE, CABINET, YES,184,6,0.033
MEDICINE, COLD, YES,184,6,0.033
MEDICINE, DRUG, YES,184,5,0.027
MEDICINE, HELP, YES,184,5,0.027
MEDICINE, CHEST, YES,184,4,0.022
MEDICINE, PRESCRIPTION, YES,184,4,0.022
MEDICINE, BOTTLE, YES,184,3,0.016
MEDICINE, HOSPITAL, YES,184,3,0.016
MEDICINE, MAN, YES,184,3,0.016
MEDICINE, TASTE, YES,184,3,0.016
MEDICINE, BAD, YES,184,2,0.011
MEDICINE, BETTER, YES,184,2,0.011
MEDICINE, COUGH, YES,184,2,0.011
MEDICINE, GOOD, YES,184,2,0.011
MEDICINE, ILL, YES,184,2,0.011
MEDICINE, MONEY, YES,184,2,0.011
MEDICINE, PENICILLIN, NO,184,2,0.011
MEDICINE, POISON, YES,184,2,0.011
MEDICINE, RELIEF, YES,184,2,0.011
MEDICINE, SHOT, YES,184,2,0.011
MEDICINE, WATER, YES,184,2,0.011
MEDICINE, WELL, YES,184,2,0.011
MEDIEVAL, KNIGHT, YES,144,36,0.25
MEDIEVAL, TIMES, YES,144,22,0.153
MEDIEVAL, OLD, YES,144,16,0.111
MEDIEVAL, ANCIENT, YES,144,9,0.062
MEDIEVAL, RENAISSANCE, NO,144,9,0.062
MEDIEVAL, CASTLE, YES,144,5,0.035
MEDIEVAL, AGES, NO,144,3,0.021
MEDIEVAL, ARMOR, YES,144,3,0.021
MEDIEVAL, KING, YES,144,3,0.021
MEDIEVAL, CHIVALRY, NO,144,2,0.014
MEDIEVAL, HISTORY, YES,144,2,0.014
MEDIEVAL, PERIOD, YES,144,2,0.014
MEDIEVAL, ROBIN HOOD, NO,144,2,0.014
MEDIOCRE, AVERAGE, YES,153,26,0.17
MEDIOCRE, OKAY, YES,153,18,0.118
MEDIOCRE, MEDIUM, YES,153,17,0.111
MEDIOCRE, SO-SO, NO,153,12,0.078
MEDIOCRE, MIDDLE, YES,153,11,0.072
MEDIOCRE, POOR, YES,153,4,0.026
MEDIOCRE, ALRIGHT, NO,153,3,0.02
MEDIOCRE, BORING, YES,153,3,0.02
MEDIOCRE, HALF, YES,153,3,0.02
MEDIOCRE, PLAIN, YES,153,3,0.02
MEDIOCRE, ACRE, YES,153,2,0.013
MEDIOCRE, BAD, YES,153,2,0.013
MEDIOCRE, MEDICINE, YES,153,2,0.013
MEDIOCRE, MINOR, YES,153,2,0.013
MEDIOCRE, NORMAL, YES,153,2,0.013
MEDIOCRE, ORDINARY, YES,153,2,0.013
MEDIOCRE, SMALL, YES,153,2,0.013
MEDIUM, LARGE, YES,148,64,0.432
MEDIUM, MIDDLE, YES,148,17,0.116
MEDIUM, SMALL, YES,148,13,0.089
MEDIUM, AVERAGE, YES,148,12,0.082
MEDIUM, SIZE, YES,148,6,0.041
MEDIUM, MEDIOCRE, YES,148,4,0.027
MEDIUM, HALF, YES,148,3,0.021
MEDIUM, RARE, YES,148,3,0.021
MEDIUM, REGULAR, YES,148,3,0.021
MEDIUM, WELL, YES,148,3,0.021
MEDIUM, MEAN, YES,148,2,0.014
MEDIUM, PAINT, YES,148,2,0.014
MEEK, WEAK, YES,149,17,0.116
MEEK, MILD, YES,149,16,0.11
MEEK, HUMBLE, YES,149,15,0.103
MEEK, SHY, YES,149,12,0.082
MEEK, SMALL, YES,149,10,0.068
MEEK, LITTLE, YES,149,4,0.027
MEEK, MEAGER, NO,149,4,0.027
MEEK, GENTLE, YES,149,3,0.021
MEEK, QUIET, YES,149,3,0.021
MEEK, SCARED, YES,149,3,0.021
MEEK, SLIGHT, NO,149,3,0.021
MEEK, STRONG, YES,149,3,0.021
MEEK, TIMID, YES,149,3,0.021
MEEK, BLEAK, NO,149,2,0.014
MEEK, DARK, YES,149,2,0.014
MEEK, FEEBLE, YES,149,2,0.014
MEET, GREET, YES,145,12,0.083
MEET, INTRODUCE, YES,145,11,0.076
MEET, FRIEND, YES,145,9,0.062
MEET, GATHER, YES,145,8,0.055
MEET, TRACK, YES,145,8,0.055
MEET, ACQUAINTANCE, NO,145,6,0.041
MEET, PEOPLE, YES,145,6,0.041
MEET, SEE, YES,145,6,0.041
MEET, KNOW, YES,145,5,0.034
MEET, NEW, YES,145,5,0.034
MEET, MEAT, YES,145,3,0.021
MEET, SWIM, YES,145,3,0.021
MEET, TOGETHER, YES,145,3,0.021
MEET, HELLO, YES,145,2,0.014
MEET, JOIN, YES,145,2,0.014
MEET, LEAVE, YES,145,2,0.014
MEET, MET, NO,145,2,0.014
MEET, STRANGER, YES,145,2,0.014
MEETING, CONFERENCE, YES,146,40,0.274
MEETING, PLACE, YES,146,24,0.164
MEETING, ADJOURN, YES,146,7,0.048
MEETING, GATHERING, YES,146,6,0.041
MEETING, GROUP, YES,146,6,0.041
MEETING, PEOPLE, YES,146,6,0.041
MEETING, TIME, YES,146,4,0.027
MEETING, BUSINESS, YES,146,3,0.021
MEETING, FRIEND, YES,146,3,0.021
MEETING, HALL, YES,146,3,0.021
MEETING, ROOM, YES,146,3,0.021
MEETING, TALK, YES,146,2,0.014
MEETING, TOGETHER, YES,146,2,0.014
MELLOW, YELLOW, YES,143,47,0.329
MELLOW, CALM, YES,143,29,0.2
MELLOW, RELAX, YES,143,7,0.048
MELLOW, QUIET, YES,143,6,0.041
MELLOW, CHILL, YES,143,4,0.028
MELLOW, COOL, YES,143,4,0.028
MELLOW, HYPER, YES,143,3,0.021
MELLOW, MOOD, YES,143,3,0.021
MELLOW, LOUD, YES,143,2,0.014
MELLOW, OUT, YES,143,2,0.014
MELLOW, SLEEP, YES,143,2,0.014
MELLOW, SOFT, YES,143,2,0.014
MELLOW, SWEET, YES,143,2,0.014
MELODY, SONG, YES,140,58,0.414
MELODY, MUSIC, YES,140,34,0.243
MELODY, TUNE, YES,140,21,0.15
MELODY, HARMONY, YES,140,13,0.093
MELODY, RHYTHM, YES,140,5,0.036
MELT, BUTTER, YES,165,32,0.194
MELT, ICE, YES,165,27,0.164
MELT, SNOW, YES,165,17,0.103
MELT, HOT, YES,165,12,0.073
MELT, CHEESE, YES,165,11,0.067
MELT, HEAT, YES,165,7,0.042
MELT, CANDLE, YES,165,5,0.03
MELT, FREEZE, YES,165,5,0.03
MELT, WAX, YES,165,5,0.03
MELT, SOFT, YES,165,4,0.024
MELT, BOIL, YES,165,3,0.018
MELT, BURN, YES,165,3,0.018
MELT, CHOCOLATE, YES,165,3,0.018
MELT, LIQUID, YES,165,3,0.018
MELT, DRIP, YES,165,2,0.012
MELT, PATTY, NO,165,2,0.012
MELT, WATER, YES,165,2,0.012
MEMBER, CLUB, YES,148,39,0.264
MEMBER, GROUP, YES,148,16,0.108
MEMBER, SHIP, YES,148,9,0.061
MEMBER, ASSOCIATE, YES,148,5,0.034
MEMBER, BELONGING, NO,148,4,0.027
MEMBER, FAMILY, YES,148,4,0.027
MEMBER, ONLY, NO,148,4,0.027
MEMBER, JOIN, YES,148,3,0.02
MEMBER, PART, YES,148,3,0.02
MEMBER, PARTICIPANT, NO,148,3,0.02
MEMBER, PERSON, YES,148,3,0.02
MEMBER, COMMITTEE, YES,148,2,0.014
MEMBER, FRATERNITY, YES,148,2,0.014
MEMBER, FRIEND, YES,148,2,0.014
MEMBER, PARTY, YES,148,2,0.014
MEMBER, SOCIETY, YES,148,2,0.014
MEMBER, TEAM, YES,148,2,0.014
MEMBER, YMCA, NO,148,2,0.014
MEMORIAL, SERVICE, YES,152,20,0.132
MEMORIAL, FUNERAL, YES,152,17,0.112
MEMORIAL, DEATH, YES,152,16,0.105
MEMORIAL, GRAVE, YES,152,12,0.079
MEMORIAL, DAY, YES,152,10,0.066
MEMORIAL, REMEMBER, YES,152,9,0.059
MEMORIAL, MEMORY, YES,152,6,0.039
MEMORIAL, CEMETERY, YES,152,5,0.033
MEMORIAL, HOSPITAL, YES,152,4,0.026
MEMORIAL, TOMB, YES,152,4,0.026
MEMORIAL, HIGHWAY, YES,152,3,0.02
MEMORIAL, MONUMENT, YES,152,3,0.02
MEMORIAL, STATUE, YES,152,3,0.02
MEMORIAL, VETERAN, YES,152,3,0.02
MEMORIAL, BURIAL, YES,152,2,0.013
MEMORIAL, HOLIDAY, YES,152,2,0.013
MEMORIAL, HONOR, YES,152,2,0.013
MEMORIAL, PLAQUE, YES,152,2,0.013
MEMORIAL, SAD, YES,152,2,0.013
MEMORIAL, STONE, YES,152,2,0.013
MEMORIES, PAST, YES,153,19,0.124
MEMORIES, THOUGHTS, NO,153,13,0.085
MEMORIES, HAPPY, YES,153,12,0.078
MEMORIES, PICTURES, NO,153,8,0.052
MEMORIES, DREAMS, NO,153,6,0.039
MEMORIES, MIND, YES,153,5,0.033
MEMORIES, BAD, YES,153,4,0.026
MEMORIES, CHILDHOOD, NO,153,4,0.026
MEMORIES, FRIENDS, YES,153,4,0.026
MEMORIES, REMEMBER, YES,153,4,0.026
MEMORIES, SONGS, NO,153,4,0.026
MEMORIES, ALBUM, YES,153,3,0.02
MEMORIES, CATS, NO,153,3,0.02
MEMORIES, GOOD, YES,153,3,0.02
MEMORIES, LOVE, YES,153,3,0.02
MEMORIES, PHOTOS, NO,153,3,0.02
MEMORIES, TEARS, YES,153,3,0.02
MEMORIES, BOYFRIENDS, NO,153,2,0.013
MEMORIES, FOND, YES,153,2,0.013
MEMORIES, HIGH SCHOOL, YES,153,2,0.013
MEMORIES, RECOLLECTIONS, NO,153,2,0.013
MEMORIES, SAD, YES,153,2,0.013
MEMORY, MIND, YES,142,24,0.169
MEMORY, THOUGHT, YES,142,13,0.092
MEMORY, REMEMBER, YES,142,11,0.077
MEMORY, BRAIN, YES,142,9,0.063
MEMORY, PAST, YES,142,7,0.049
MEMORY, FORGET, YES,142,6,0.042
MEMORY, LOSS, YES,142,6,0.042
MEMORY, LAPSE, NO,142,5,0.035
MEMORY, BLANK, YES,142,3,0.021
MEMORY, GOOD, YES,142,3,0.021
MEMORY, SPAN, YES,142,3,0.021
MEMORY, THINK, YES,142,3,0.021
MEMORY, BAD, YES,142,2,0.014
MEMORY, BANK, YES,142,2,0.014
MEMORY, RECALL, YES,142,2,0.014
MEN, WOMEN, YES,153,94,0.614
MEN, BOYS, YES,153,10,0.065
MEN, DOGS, NO,153,4,0.026
MEN, MALES, NO,153,4,0.026
MEN, SEX, YES,153,3,0.02
MEN, FUN, YES,153,2,0.013
MEN, GUYS, YES,153,2,0.013
MEN, JERKS, NO,153,2,0.013
MEN, SCUM, YES,153,2,0.013
MEN, STRONG, YES,153,2,0.013
MEND, FIX, YES,145,69,0.476
MEND, SEW, YES,145,43,0.297
MEND, BREAK, YES,145,4,0.028
MEND, HEAL, YES,145,3,0.021
MEND, RIP, YES,145,3,0.021
MEND, BEND, YES,145,2,0.014
MEND, CLOTHES, YES,145,2,0.014
MEND, REPAIR, YES,145,2,0.014
MEND, STITCH, YES,145,2,0.014
MEND, TOGETHER, YES,145,2,0.014
MEND, TORN, YES,145,2,0.014
MENTAL, HEALTH, YES,151,15,0.099
MENTAL, BRAIN, YES,151,14,0.093
MENTAL, MIND, YES,151,13,0.086
MENTAL, CASE, YES,151,8,0.053
MENTAL, CRAZY, YES,151,8,0.053
MENTAL, PHYSICAL, YES,151,7,0.046
MENTAL, PSYCHOTIC, NO,151,7,0.046
MENTAL, ANGUISH, NO,151,5,0.033
MENTAL, IMAGE, YES,151,5,0.033
MENTAL, PATIENT, YES,151,5,0.033
MENTAL, ILLNESS, YES,151,4,0.026
MENTAL, PSYCHOLOGICAL, NO,151,4,0.026
MENTAL, WEIRD, YES,151,4,0.026
MENTAL, ILL, YES,151,3,0.02
MENTAL, AGE, YES,151,2,0.013
MENTAL, DISEASE, YES,151,2,0.013
MENTAL, INCOMPETENT, NO,151,2,0.013
MENTAL, INSTITUTION, NO,151,2,0.013
MENTAL, PROBLEMS, NO,151,2,0.013
MENTAL, RETARD, NO,151,2,0.013
MENTAL, STUPID, YES,151,2,0.013
MENTHOL, CIGARETTE, YES,148,53,0.358
MENTHOL, MINT, YES,148,24,0.162
MENTHOL, MEDICINE, YES,148,8,0.054
MENTHOL, COLD, YES,148,5,0.034
MENTHOL, COUGH DROPS, NO,148,5,0.034
MENTHOL, ALCOHOL, YES,148,3,0.02
MENTHOL, EUCALYPTUS, NO,148,3,0.02
MENTHOL, GAS, YES,148,3,0.02
MENTHOL, SMOKE, YES,148,3,0.02
MENTHOL, CANDY, YES,148,2,0.014
MENTHOL, CHEMICAL, YES,148,2,0.014
MENTHOL, COOL, YES,148,2,0.014
MENTHOL, DRUG, YES,148,2,0.014
MENTHOL, GUM, YES,148,2,0.014
MENTHOL, MINTS, YES,148,2,0.014
MENTHOL, VICKS, NO,148,2,0.014
MEOW, CAT, YES,149,125,0.839
MEOW, KITTEN, YES,149,4,0.027
MEOW, BARK, YES,149,3,0.02
MERIT, AWARD, YES,148,26,0.176
MERIT, GOOD, YES,148,24,0.162
MERIT, HONOR, YES,148,24,0.162
MERIT, SCHOLAR, NO,148,10,0.068
MERIT, BADGE, YES,148,8,0.054
MERIT, POINTS, NO,148,5,0.034
MERIT, ACHIEVEMENT, YES,148,4,0.027
MERIT, CIGARETTE, YES,148,4,0.027
MERIT, DESERVE, NO,148,4,0.027
MERIT, EARN, YES,148,4,0.027
MERIT, CREDIT, YES,148,3,0.02
MERIT, REWARD, YES,148,3,0.02
MERIT, OUTSTANDING, YES,148,2,0.014
MERIT, VALUE, YES,148,2,0.014
MERIT, WORK, YES,148,2,0.014
MERMAID, FISH, YES,148,47,0.318
MERMAID, SEA, YES,148,17,0.115
MERMAID, WATER, YES,148,10,0.068
MERMAID, OCEAN, YES,148,8,0.054
MERMAID, LITTLE, YES,148,7,0.047
MERMAID, DISNEY, NO,148,6,0.041
